Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 121.0.0.0,,,12-02-2024 12:05:36,12-02-2024 12:05:36,0.001s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Login,Chrome 121.0.0.0,,,12-02-2024 12:05:36,12-02-2024 12:05:52,16.158s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 12:05:36,12-02-2024 12:05:37,0.789s,PASSED
"navigateToUrl(""https://advantageonlineshopping.com/"")",Chrome 121.0.0.0,,,12-02-2024 12:05:37,12-02-2024 12:05:40,3.216s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 12:05:40,12-02-2024 12:05:46,5.907s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 12:05:46,12-02-2024 12:05:47,0.984s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 12:05:47,12-02-2024 12:05:49,1.478s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 12:05:49,12-02-2024 12:05:49,0.532s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 12:05:49,12-02-2024 12:05:50,1.164s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 12:05:52,12-02-2024 12:05:52,0.000s,PASSED
