Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/img_SHOP NOW_25""))",Chrome 121.0.0.0,,,12-02-2024 11:36:18,12-02-2024 11:36:25,7.101s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/img_SHOP NOW_25""))",Chrome 121.0.0.0,,,12-02-2024 11:36:25,12-02-2024 11:36:26,0.496s,PASSED
"if (color == ""tosca"")",Chrome 121.0.0.0,,,12-02-2024 11:36:26,12-02-2024 11:36:26,0.009s,PASSED
"if (color == ""black"")",Chrome 121.0.0.0,,,12-02-2024 11:36:26,12-02-2024 11:36:31,5.518s,PASSED
"if (color == ""red"")",Chrome 121.0.0.0,,,12-02-2024 11:36:31,12-02-2024 11:36:31,0.000s,PASSED
else,Chrome 121.0.0.0,,,12-02-2024 11:36:31,12-02-2024 11:36:31,0.377s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/address""), qty)",Chrome 121.0.0.0,,,12-02-2024 11:36:31,12-02-2024 11:37:03,31.858s,FAILED
Video,Chrome 121.0.0.0,,,12-02-2024 11:37:05,12-02-2024 11:37:05,0.000s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Payment,Chrome 121.0.0.0,,,12-02-2024 11:37:05,12-02-2024 11:37:39,33.705s,FAILED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 11:37:06,12-02-2024 11:37:06,0.862s,PASSED
"navigateToUrl(""https://advantageonlineshopping.com/"")",Chrome 121.0.0.0,,,12-02-2024 11:37:06,12-02-2024 11:37:10,3.309s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 11:37:10,12-02-2024 11:37:16,6.394s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 11:37:16,12-02-2024 11:37:17,0.868s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 11:37:17,12-02-2024 11:37:19,1.523s,PASSED
"sendKeys(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), Keys.chord(ENTER))",Chrome 121.0.0.0,,,12-02-2024 11:37:19,12-02-2024 11:37:19,0.506s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/div_SPEAKERS                        Shop Now""))",Chrome 121.0.0.0,,,12-02-2024 11:37:19,12-02-2024 11:37:21,2.149s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/img_SHOP NOW_25""))",Chrome 121.0.0.0,,,12-02-2024 11:37:21,12-02-2024 11:37:24,2.450s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_ADD TO CART""))",Chrome 121.0.0.0,,,12-02-2024 11:37:24,12-02-2024 11:37:29,5.254s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_CHECKOUT  (1,138.00)""))",Chrome 121.0.0.0,,,12-02-2024 11:37:29,12-02-2024 11:37:31,2.034s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_NEXT""))",Chrome 121.0.0.0,,,12-02-2024 11:37:31,12-02-2024 11:37:35,3.894s,PASSED
"if (paymentMethod == ""safepay"")",Chrome 121.0.0.0,,,12-02-2024 11:37:35,12-02-2024 11:37:36,1.473s,PASSED
"click(findTestObject(""FinalWeb/Page_Advantage Shopping/sec-sender_PAY NOW""))",Chrome 121.0.0.0,,,12-02-2024 11:37:36,12-02-2024 11:37:37,0.703s,FAILED
Video,Chrome 121.0.0.0,,,12-02-2024 11:37:39,12-02-2024 11:37:39,0.000s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Payment,Chrome 121.0.0.0,,,12-02-2024 11:37:39,12-02-2024 11:38:19,40.182s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 11:37:39,12-02-2024 11:37:40,0.920s,PASSED
"navigateToUrl(""https://advantageonlineshopping.com/"")",Chrome 121.0.0.0,,,12-02-2024 11:37:40,12-02-2024 11:37:43,3.311s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 11:37:43,12-02-2024 11:37:49,6.004s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 11:37:49,12-02-2024 11:37:50,0.958s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 11:37:50,12-02-2024 11:37:52,1.471s,PASSED
"sendKeys(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), Keys.chord(ENTER))",Chrome 121.0.0.0,,,12-02-2024 11:37:52,12-02-2024 11:37:52,0.561s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/div_SPEAKERS                        Shop Now""))",Chrome 121.0.0.0,,,12-02-2024 11:37:52,12-02-2024 11:37:54,1.138s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/img_SHOP NOW_25""))",Chrome 121.0.0.0,,,12-02-2024 11:37:54,12-02-2024 11:37:56,2.408s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_ADD TO CART""))",Chrome 121.0.0.0,,,12-02-2024 11:37:56,12-02-2024 11:38:01,5.323s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_CHECKOUT  (1,138.00)""))",Chrome 121.0.0.0,,,12-02-2024 11:38:01,12-02-2024 11:38:03,2.021s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_NEXT""))",Chrome 121.0.0.0,,,12-02-2024 11:38:03,12-02-2024 11:38:07,3.557s,PASSED
"if (paymentMethod == ""safepay"")",Chrome 121.0.0.0,,,12-02-2024 11:38:07,12-02-2024 11:38:07,0.002s,PASSED
else,Chrome 121.0.0.0,,,12-02-2024 11:38:07,12-02-2024 11:38:13,6.301s,PASSED
"click(findTestObject(""FinalWeb/Page_Advantage Shopping/sec-sender_PAY NOW""))",Chrome 121.0.0.0,,,12-02-2024 11:38:13,12-02-2024 11:38:15,1.740s,PASSED
"verifyElementText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/span_Thank you for buying with Advantage""), ""Thank you for buying with Advantage"")",Chrome 121.0.0.0,,,12-02-2024 11:38:15,12-02-2024 11:38:17,2.361s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 11:38:19,12-02-2024 11:38:19,0.001s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Payment,Chrome 121.0.0.0,,,12-02-2024 11:38:19,12-02-2024 11:39:11,51.540s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 11:38:20,12-02-2024 11:38:20,0.896s,PASSED
"navigateToUrl(""https://advantageonlineshopping.com/"")",Chrome 121.0.0.0,,,12-02-2024 11:38:20,12-02-2024 11:38:23,3.003s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 11:38:23,12-02-2024 11:38:31,7.787s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 11:38:31,12-02-2024 11:38:32,1.029s,PASSED
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 11:38:32,12-02-2024 11:38:34,1.423s,PASSED
"sendKeys(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_Username_password""), Keys.chord(ENTER))",Chrome 121.0.0.0,,,12-02-2024 11:38:34,12-02-2024 11:38:34,0.547s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/div_SPEAKERS                        Shop Now""))",Chrome 121.0.0.0,,,12-02-2024 11:38:34,12-02-2024 11:38:36,1.872s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/img_SHOP NOW_25""))",Chrome 121.0.0.0,,,12-02-2024 11:38:36,12-02-2024 11:38:40,3.664s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_ADD TO CART""))",Chrome 121.0.0.0,,,12-02-2024 11:38:40,12-02-2024 11:38:53,13.699s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_CHECKOUT  (1,138.00)""))",Chrome 121.0.0.0,,,12-02-2024 11:38:53,12-02-2024 11:38:55,2.051s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_NEXT""))",Chrome 121.0.0.0,,,12-02-2024 11:38:55,12-02-2024 11:39:00,4.079s,PASSED
"if (paymentMethod == ""safepay"")",Chrome 121.0.0.0,,,12-02-2024 11:39:00,12-02-2024 11:39:00,0.001s,PASSED
else,Chrome 121.0.0.0,,,12-02-2024 11:39:00,12-02-2024 11:39:06,6.248s,PASSED
"click(findTestObject(""FinalWeb/Page_Advantage Shopping/sec-sender_PAY NOW""))",Chrome 121.0.0.0,,,12-02-2024 11:39:06,12-02-2024 11:39:06,0.601s,PASSED
"verifyElementText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/span_Thank you for buying with Advantage""), ""Thank you for buying with Advantage"")",Chrome 121.0.0.0,,,12-02-2024 11:39:06,12-02-2024 11:39:09,2.545s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 11:39:11,12-02-2024 11:39:11,0.000s,PASSED
