Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/input_- Use maximum 50 character_state__pro_272a54""), state)",Chrome 121.0.0.0,,,12-02-2024 10:43:28,12-02-2024 10:43:29,1.199s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/kkodepos""), ""133"")",Chrome 121.0.0.0,,,12-02-2024 10:43:29,12-02-2024 10:43:30,1.175s,PASSED
if (offer == 1),Chrome 121.0.0.0,,,12-02-2024 10:43:30,12-02-2024 10:43:30,0.000s,PASSED
else,Chrome 121.0.0.0,,,12-02-2024 10:43:30,12-02-2024 10:43:30,0.002s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/TnCbox""))",Chrome 121.0.0.0,,,12-02-2024 10:43:30,12-02-2024 10:43:31,0.568s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_REGISTER""))",Chrome 121.0.0.0,,,12-02-2024 10:43:31,12-02-2024 10:43:32,0.567s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 10:43:34,12-02-2024 10:43:34,0.000s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Login,Chrome 121.0.0.0,,,12-02-2024 10:43:34,12-02-2024 10:43:59,25.437s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 10:43:34,12-02-2024 10:43:35,1.101s,PASSED
navigateToUrl(webfinal),Chrome 121.0.0.0,,,12-02-2024 10:43:35,12-02-2024 10:43:40,4.726s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 10:43:40,12-02-2024 10:43:45,5.203s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 10:43:45,12-02-2024 10:43:46,1.479s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 10:43:46,12-02-2024 10:43:48,1.381s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 10:43:48,12-02-2024 10:43:49,1.303s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 10:43:49,12-02-2024 10:43:57,8.094s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 10:43:59,12-02-2024 10:43:59,0.001s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Login,Chrome 121.0.0.0,,,12-02-2024 10:43:59,12-02-2024 10:44:18,18.478s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 10:43:59,12-02-2024 10:44:00,0.992s,PASSED
navigateToUrl(webfinal),Chrome 121.0.0.0,,,12-02-2024 10:44:00,12-02-2024 10:44:04,3.485s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 10:44:04,12-02-2024 10:44:10,6.096s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 10:44:10,12-02-2024 10:44:11,1.035s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 10:44:11,12-02-2024 10:44:12,1.516s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 10:44:12,12-02-2024 10:44:13,0.478s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 10:44:13,12-02-2024 10:44:16,2.765s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 10:44:18,12-02-2024 10:44:18,0.001s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Login,Chrome 121.0.0.0,,,12-02-2024 10:44:18,12-02-2024 10:44:35,17.293s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 10:44:18,12-02-2024 10:44:19,0.962s,PASSED
navigateToUrl(webfinal),Chrome 121.0.0.0,,,12-02-2024 10:44:19,12-02-2024 10:44:22,3.423s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 10:44:22,12-02-2024 10:44:28,5.942s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 10:44:28,12-02-2024 10:44:29,1.112s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 10:44:29,12-02-2024 10:44:31,1.479s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 10:44:31,12-02-2024 10:44:31,0.574s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 10:44:31,12-02-2024 10:44:33,1.693s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 10:44:35,12-02-2024 10:44:35,0.001s,PASSED
